"journal_id","journal_number","journal_date","source_type","source_id","line_id","account_id","account_code","account_name","line_amount","description","tenant_id","user_id","connection_id","provider","org_id","org_name","updated_at","synced_at","department","class_name","vendor_name","vendor_id","debit_amount","credit_amount"
"sample_gl_2024__TXN-0081",81,"2024-08-11 18:30:00","EX","TXN-0081","sample_gl_2024__TXN-0081__168","6500","6500","Insurance",5600,"Q4 insurance premium","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Travelers Insurance","",5600,0
"sample_gl_2024__TXN-0082",82,"2024-08-14 18:30:00","PR","TXN-0082","sample_gl_2024__TXN-0082__169","6000","6000","Salaries & Wages - Admin",15350,"August payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0082",82,"2024-08-14 18:30:00","PR","TXN-0082","sample_gl_2024__TXN-0082__170","6010","6010","Salaries & Wages - Sales",8033,"August payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0082",82,"2024-08-14 18:30:00","PR","TXN-0082","sample_gl_2024__TXN-0082__171","2100","2100","Accrued Payroll",-23383,"August payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0083",83,"2024-08-17 18:30:00","AP","TXN-0083","sample_gl_2024__TXN-0083__172","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0083",83,"2024-08-17 18:30:00","EX","TXN-0083","sample_gl_2024__TXN-0083__173","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0084",84,"2024-08-19 18:30:00","AP","TXN-0084","sample_gl_2024__TXN-0084__174","2000","2000","Accounts Payable",-1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",0,1200
"sample_gl_2024__TXN-0084",84,"2024-08-19 18:30:00","EX","TXN-0084","sample_gl_2024__TXN-0084__175","6410","6410","Website & Software",1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",1200,0
"sample_gl_2024__TXN-0085",85,"2024-08-21 18:30:00","AP","TXN-0085","sample_gl_2024__TXN-0085__176","2000","2000","Accounts Payable",-1420,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1420
"sample_gl_2024__TXN-0085",85,"2024-08-21 18:30:00","EX","TXN-0085","sample_gl_2024__TXN-0085__177","6210","6210","Utilities",1420,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1420,0
"sample_gl_2024__TXN-0086",86,"2024-08-25 18:30:00","AP","TXN-0086","sample_gl_2024__TXN-0086__178","2000","2000","Accounts Payable",-7400,"Audit preparation","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",0,7400
"sample_gl_2024__TXN-0086",86,"2024-08-25 18:30:00","EX","TXN-0086","sample_gl_2024__TXN-0086__179","6520","6520","Accounting & Legal",7400,"Audit preparation","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",7400,0
"sample_gl_2024__TXN-0087",87,"2024-08-27 18:30:00","AP","TXN-0087","sample_gl_2024__TXN-0087__180","2000","2000","Accounts Payable",-680,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",0,680
"sample_gl_2024__TXN-0087",87,"2024-08-27 18:30:00","EX","TXN-0087","sample_gl_2024__TXN-0087__181","6300","6300","Office Supplies",680,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",680,0
"sample_gl_2024__TXN-0088",88,"2024-09-02 18:30:00","AP","TXN-0088","sample_gl_2024__TXN-0088__182","2000","2000","Accounts Payable",-820,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",0,820
"sample_gl_2024__TXN-0088",88,"2024-09-02 18:30:00","EX","TXN-0088","sample_gl_2024__TXN-0088__183","6310","6310","Postage & Delivery",820,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","FedEx","",820,0
"sample_gl_2024__TXN-0089",89,"2024-09-04 18:30:00","AP","TXN-0089","sample_gl_2024__TXN-0089__184","2000","2000","Accounts Payable",-52400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",0,52400
"sample_gl_2024__TXN-0089",89,"2024-09-04 18:30:00","AS","TXN-0089","sample_gl_2024__TXN-0089__185","1200","1200","Inventory",52400,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",52400,0
"sample_gl_2024__TXN-0090",90,"2024-09-07 18:30:00","AP","TXN-0090","sample_gl_2024__TXN-0090__186","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0090",90,"2024-09-07 18:30:00","EX","TXN-0090","sample_gl_2024__TXN-0090__187","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0091",91,"2024-09-09 18:30:00","AP","TXN-0091","sample_gl_2024__TXN-0091__188","2000","2000","Accounts Payable",-6800,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,6800
"sample_gl_2024__TXN-0091",91,"2024-09-09 18:30:00","EX","TXN-0091","sample_gl_2024__TXN-0091__189","6400","6400","Advertising & Marketing",6800,"Digital advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",6800,0
"sample_gl_2024__TXN-0092",92,"2024-09-11 18:30:00","AP","TXN-0092","sample_gl_2024__TXN-0092__190","2000","2000","Accounts Payable",-840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",0,840
"sample_gl_2024__TXN-0092",92,"2024-09-11 18:30:00","EX","TXN-0092","sample_gl_2024__TXN-0092__191","6410","6410","Website & Software",840,"Software subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Microsoft 365","",840,0
"sample_gl_2024__TXN-0093",93,"2024-09-14 18:30:00","PR","TXN-0093","sample_gl_2024__TXN-0093__192","6000","6000","Salaries & Wages - Admin",15350,"September payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0093",93,"2024-09-14 18:30:00","PR","TXN-0093","sample_gl_2024__TXN-0093__193","6010","6010","Salaries & Wages - Sales",8033,"September payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0093",93,"2024-09-14 18:30:00","PR","TXN-0093","sample_gl_2024__TXN-0093__194","2100","2100","Accrued Payroll",-23383,"September payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0094",94,"2024-09-17 18:30:00","AP","TXN-0094","sample_gl_2024__TXN-0094__195","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0094",94,"2024-09-17 18:30:00","EX","TXN-0094","sample_gl_2024__TXN-0094__196","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0095",95,"2024-09-19 18:30:00","AP","TXN-0095","sample_gl_2024__TXN-0095__197","2000","2000","Accounts Payable",-44600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",0,44600
"sample_gl_2024__TXN-0095",95,"2024-09-19 18:30:00","AS","TXN-0095","sample_gl_2024__TXN-0095__198","1200","1200","Inventory",44600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Amazon Business","",44600,0
"sample_gl_2024__TXN-0096",96,"2024-09-21 18:30:00","AP","TXN-0096","sample_gl_2024__TXN-0096__199","2000","2000","Accounts Payable",-1260,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1260
"sample_gl_2024__TXN-0096",96,"2024-09-21 18:30:00","EX","TXN-0096","sample_gl_2024__TXN-0096__200","6210","6210","Utilities",1260,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1260,0
"sample_gl_2024__TXN-0097",97,"2024-09-24 18:30:00","TR","TXN-0097","sample_gl_2024__TXN-0097__201","6600","6600","Travel & Entertainment",2200,"Q3 sales travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Hilton/Southwest","",2200,0
"sample_gl_2024__TXN-0097",97,"2024-09-24 18:30:00","AP","TXN-0097","sample_gl_2024__TXN-0097__202","2000","2000","Accounts Payable",-2200,"Q3 sales travel","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Hilton/Southwest","",0,2200
"sample_gl_2024__TXN-0098",98,"2024-09-27 18:30:00","AP","TXN-0098","sample_gl_2024__TXN-0098__203","2000","2000","Accounts Payable",-4200,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",0,4200
"sample_gl_2024__TXN-0098",98,"2024-09-27 18:30:00","EX","TXN-0098","sample_gl_2024__TXN-0098__204","6400","6400","Advertising & Marketing",4200,"Social media advertising","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Meta Ads","",4200,0
"sample_gl_2024__TXN-0099",99,"2024-10-01 18:30:00","AP","TXN-0099","sample_gl_2024__TXN-0099__205","2000","2000","Accounts Payable",-880,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",0,880
"sample_gl_2024__TXN-0099",99,"2024-10-01 18:30:00","EX","TXN-0099","sample_gl_2024__TXN-0099__206","6310","6310","Postage & Delivery",880,"Shipping charges","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","UPS","",880,0
"sample_gl_2024__TXN-0100",100,"2024-10-04 18:30:00","AP","TXN-0100","sample_gl_2024__TXN-0100__207","2000","2000","Accounts Payable",-56200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",0,56200
"sample_gl_2024__TXN-0100",100,"2024-10-04 18:30:00","AS","TXN-0100","sample_gl_2024__TXN-0100__208","1200","1200","Inventory",56200,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","W.W. Grainger","",56200,0
"sample_gl_2024__TXN-0101",101,"2024-10-07 18:30:00","AP","TXN-0101","sample_gl_2024__TXN-0101__209","2000","2000","Accounts Payable",-700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",0,700
"sample_gl_2024__TXN-0101",101,"2024-10-07 18:30:00","EX","TXN-0101","sample_gl_2024__TXN-0101__210","6220","6220","Internet & Phone",700,"Monthly phone & internet","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","AT&T","",700,0
"sample_gl_2024__TXN-0102",102,"2024-10-09 18:30:00","AP","TXN-0102","sample_gl_2024__TXN-0102__211","2000","2000","Accounts Payable",-8400,"Q4 campaign launch","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",0,8400
"sample_gl_2024__TXN-0102",102,"2024-10-09 18:30:00","EX","TXN-0102","sample_gl_2024__TXN-0102__212","6400","6400","Advertising & Marketing",8400,"Q4 campaign launch","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Google Ads","",8400,0
"sample_gl_2024__TXN-0103",103,"2024-10-11 18:30:00","AP","TXN-0103","sample_gl_2024__TXN-0103__213","2000","2000","Accounts Payable",-1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",0,1200
"sample_gl_2024__TXN-0103",103,"2024-10-11 18:30:00","EX","TXN-0103","sample_gl_2024__TXN-0103__214","6410","6410","Website & Software",1200,"CRM subscription","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","Marketing","Salesforce","",1200,0
"sample_gl_2024__TXN-0104",104,"2024-10-14 18:30:00","PR","TXN-0104","sample_gl_2024__TXN-0104__215","6000","6000","Salaries & Wages - Admin",15350,"October payroll - admin","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",15350,0
"sample_gl_2024__TXN-0104",104,"2024-10-14 18:30:00","PR","TXN-0104","sample_gl_2024__TXN-0104__216","6010","6010","Salaries & Wages - Sales",8033,"October payroll - sales","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Sales","General","Payroll","",8033,0
"sample_gl_2024__TXN-0104",104,"2024-10-14 18:30:00","PR","TXN-0104","sample_gl_2024__TXN-0104__217","2100","2100","Accrued Payroll",-23383,"October payroll","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Payroll","",0,23383
"sample_gl_2024__TXN-0105",105,"2024-10-17 18:30:00","AP","TXN-0105","sample_gl_2024__TXN-0105__218","2000","2000","Accounts Payable",-6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",0,6000
"sample_gl_2024__TXN-0105",105,"2024-10-17 18:30:00","EX","TXN-0105","sample_gl_2024__TXN-0105__219","6200","6200","Rent Expense",6000,"Monthly rent","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","WeWork","",6000,0
"sample_gl_2024__TXN-0106",106,"2024-10-19 18:30:00","AP","TXN-0106","sample_gl_2024__TXN-0106__220","2000","2000","Accounts Payable",-9200,"Year-end audit planning","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",0,9200
"sample_gl_2024__TXN-0106",106,"2024-10-19 18:30:00","EX","TXN-0106","sample_gl_2024__TXN-0106__221","6520","6520","Accounting & Legal",9200,"Year-end audit planning","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Deloitte","",9200,0
"sample_gl_2024__TXN-0107",107,"2024-10-21 18:30:00","AP","TXN-0107","sample_gl_2024__TXN-0107__222","2000","2000","Accounts Payable",-1380,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",0,1380
"sample_gl_2024__TXN-0107",107,"2024-10-21 18:30:00","EX","TXN-0107","sample_gl_2024__TXN-0107__223","6210","6210","Utilities",1380,"Utilities","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","ComEd","",1380,0
"sample_gl_2024__TXN-0108",108,"2024-10-24 18:30:00","AP","TXN-0108","sample_gl_2024__TXN-0108__224","2000","2000","Accounts Payable",-48600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",0,48600
"sample_gl_2024__TXN-0108",108,"2024-10-24 18:30:00","AS","TXN-0108","sample_gl_2024__TXN-0108__225","1200","1200","Inventory",48600,"Inventory purchase","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Operations","Product","Grainger Industrial","",48600,0
"sample_gl_2024__TXN-0109",109,"2024-10-27 18:30:00","AP","TXN-0109","sample_gl_2024__TXN-0109__226","2000","2000","Accounts Payable",-760,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",0,760
"sample_gl_2024__TXN-0109",109,"2024-10-27 18:30:00","EX","TXN-0109","sample_gl_2024__TXN-0109__227","6300","6300","Office Supplies",760,"Office supplies","3c964ac3-7868-48ca-a197-53cf9629175d","8154a8df-308a-433d-bafa-e0f9c070d66a","d8f7ab35-f218-4b14-8188-bf744c42cb6e","xero","sample_gl_2024","Sample Company 2024","2026-05-17 17:20:37","2026-05-17 17:20:37","Admin","General","Office Depot","",760,0
